id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,スーパーホテル宮崎,/yad309436/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=309436&callbackHistFlg=1,出張はもちろんのことレジャーに最適♪宮崎空港から車で約２０分♪宮崎一の繁華街【ニシタチ】にも近く好立地♪◎全室ゆったりダブルサイズのベッドでリラックスして、南国をご堪能くださいませ♪,【アクセス】宮崎空港より車で約２０分。宮崎駅からは車で約５分。橘通にあり、県庁、繁華街、コンビニに近く立地◎,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥4,444〜","（￥2,222〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,民宿ｉｎｎ　みやざき　湯楽庵,/yad309761/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=309761&callbackHistFlg=1,大淀川河畔に位置するたった８室の隠れ宿■全室ひのき風呂がついたエキゾチックな和風民宿■沖縄西表島で民宿を営んでいた店主夫婦の沖縄料理＆関西の味＆九州宮崎の新鮮食材のコラボをお楽しみください。,【アクセス】宮崎IC・JR日豊本線宮崎駅・宮崎空港・宮崎港フェリーターミナルより車で10分圏内,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,青島天然温泉 ルートイングランティアあおしま太陽閣,/yad309928/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=309928&callbackHistFlg=1,観光名所『青島』の高台に建ち、展望レストランと「美人の湯」で知られる青島天然温泉（露天風呂）が自慢◆Wi-Fi完備◆宴会場・会議室･テニスコート・漫画コーナー・コインランドリーあり◆団体様応相談,【アクセス】宮崎空港から車で１３分。子供の国駅から徒歩１5分。宮崎自動車道…宮崎ＩＣから日南方面へ１５分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,194〜","（￥4,097〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,宮崎第一ホテル,/yad310490/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310490&callbackHistFlg=1,大浴場・サウナ（男性専用）リニューアルオープン！！！あわせて岩盤浴・サウナ（女性専用）好評営業中！！全室Ｗｉｈｉ完備★繁華街から車で5分の好立地！24時間フリードリンクございます。,【アクセス】国道10号線沿い、宮崎駅より車で4分、宮崎ICより車で20分、駐車場60台（普通車のみ、先着順）,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,555〜","（￥2,777〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,アパホテル＜宮崎駅橘通＞,/yad310493/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=310493&callbackHistFlg=1,■宮崎市内繁華街「橘通り」徒歩1分！■JR日豊本線「宮崎駅」西口より徒歩約8分！■宮崎自動車道「宮崎I.C」より約15分！■空港連絡バス「橘通り3丁目」バス停より徒歩1分！▲4/29通行止立駐不可▲,【アクセス】ＪＲ宮崎駅より徒歩8分。宮崎ＩＣより宮崎市方面15分。空港からバス25分、橘通3丁目下車,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥4,166〜","（￥2,083〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,ホテルクレイン橘,/yad313427/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313427&callbackHistFlg=1,宮崎市のメインストリート、橘通りに面したリーズナブルなホテル。ファミリーに嬉しい和室もあり、観光にも便利♪最上階にある、男性用展望風呂がビジネスのお客様に好評です。,【アクセス】JR宮崎駅より車で約5分。橘通1丁目バス停より徒歩1分。宮崎ＩＣより宮崎市内方面へ車で約15分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥4,600〜","（￥2,300〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,ホテルJALシティ宮崎,/yad313714/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=313714&callbackHistFlg=1,橘通りに面した立地でアクセス抜群。落ち着いた雰囲気のロビーやブラウンを基調とした客室は、訪れる人を優雅な気持ちにさせる。全室高速インターネット回線、冷暖房フリーの空調システム完備。,【アクセス】ＪＲ日豊本線宮崎駅より徒歩１０分、宮崎空港より車で２０分、宮崎ＩＣより車で１５分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,666〜","（￥3,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,アリストンホテル宮崎(旧ホテルグランディ宮崎),/yad314084/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=314084&callbackHistFlg=1,宮崎名物含む品数約４０種類の朝食バイキングが大人気☆一歩ホテルを出れば繁華街という抜群の立地も魅力なホテル！,【アクセス】ＪＲ宮崎駅西口より徒歩15分、宮崎空港より国道220号線を北へお車で20分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥2,592〜","（￥1,296〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,ホテルブリスベン,/yad315490/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=315490&callbackHistFlg=1,広い部屋に加え、バス・トイレがセパレートタイプ。全室パソコン完備でインターネットが無料でご利用頂けます,【アクセス】JR宮崎駅より車で約5分。宮崎空港より車で約20分。宮崎駅Ｉ/Ｃより車で約15分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,759〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,ホテルブリスベンズ,/yad316740/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=316740&callbackHistFlg=1,宮崎繁華街まで徒歩わずか1分！駐車場平地（重量・高さ制限無）ご宿泊者限定の男性専用人工温泉サウナが無料※メンテナンスの関係にて予告なくお休みする場合がございます。,【アクセス】★街どまん中★国道１０号線沿いカメラのキタムラ隣。宮崎駅から西へ車で3分。西インターから車で１５分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥3,611〜","（￥1,805〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,エアラインホテル,/yad317851/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=317851&callbackHistFlg=1,宮崎駅より徒歩約10分！中心部にある好立地なホテル。夜の繁華街【ニシタチ】もすぐそこ。朝食は、ホテル自慢の和洋バイキングが好評。全室無線(ＷＩＦＩ)＆有線ＬＡＮ完備。,【アクセス】ＪＲ宮崎駅から徒歩約10分。宮崎空港から空港連絡バスで約25分(橘通3丁目下車徒歩約3分),エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,000〜","（￥2,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,ホテルエリアワン宮崎（HOTEL AREAONE）,/yad322369/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=322369&callbackHistFlg=1,宮崎随一の繁華街【ニシタチ】まで徒歩約3分の好立地♪アメニティはDHCで人気。高速ＬＡＮ・シャワートイレ・26インチ液晶ＴＶ・個別空調等の快適設備が充実。官公庁にも徒歩約５分。部屋も多種多様で◎,【アクセス】宮崎ＩＣより車で約１０分・宮崎駅・空港からは路線バスにて橘通１丁目バス停下車徒歩約3分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥3,425〜","（￥1,712〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,ホテル青島サンクマール,/yad324606/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=324606&callbackHistFlg=1,眼前に広がる太平洋と、国の天然記念物「鬼の洗濯板」がまさに絶景。トロトロの泉質で「美人の湯」として知られる温泉が自慢のリゾートホテル。秋には、毎年大好評の【伊勢えびまつり】が開催されます。,【アクセス】ＪＲ青島駅より車で８分。宮崎空港から車で２０分。宮崎ＩＣから車で２５分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,000〜","（￥6,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,ホテルエリアワン宮崎シティ（旧　宮崎シティホテル）,/yad327835/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=327835&callbackHistFlg=1,宮崎市内中心部に位置しビジネスに観光にベストポジション♪宮崎の繁華街までは徒歩１分・・・☆ホテルで毎朝焼き上げるパンや宮崎郷土料理の『冷汁』など、魅力たっぷりの朝食も是非お楽しみください♪,【アクセス】宮崎市内ど真ん中☆JR宮崎駅より徒歩10分。タクシーで3分。リムジンバス降り場　橘通り３丁目から徒歩３分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥3,796〜","（￥1,898〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,ニューウェルシティ宮崎,/yad328477/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328477&callbackHistFlg=1,宮崎市内中心部に位置し交通の便もよく宮崎駅より徒歩３分と恵まれた環境。ビジネスマンの営業拠点並びにご家族のレジャーに適しております。Wi-fi全室完備･宿泊者様に限り1泊1台800円の駐車料金をサービス,【アクセス】宮崎駅から徒歩3分　宮崎ＩＣからお車で20分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,870〜","（￥3,935〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,東横イン宮崎駅前,/yad328687/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328687&callbackHistFlg=1,宮崎駅から徒歩1分の便利なホテル。周辺には、宮崎の味覚を楽しめる飲食店やショッピングモールも軒を連ねる。インターネットの接続も無料。禁煙ルームもあり。,【アクセス】宮崎空港から電車で15分。宮崎駅から徒歩1分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,700〜","（￥2,850〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,繁華街徒歩圏内で大浴場のある宿　宮崎ライオンズホテル,/yad332832/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=332832&callbackHistFlg=1,コンビニ・繁華街までアクセス便利♪ビジネスはもちろん、観光の拠点にも最適です★大浴場では、アルカリ温泉のお湯がお楽しみいただけ、美肌の湯として大好評をいただいております♪,【アクセス】JR宮崎駅より徒歩１５分、宮崎ICより車で１５分。宮崎空港タクシーで２０分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,000〜","（￥2,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,グリーンリッチホテル宮崎,/yad337631/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=337631&callbackHistFlg=1,■宮崎市役所・宮崎市民プラザの東隣に位置・宮崎県庁まで徒歩３分・繁華街まで徒歩１０分■平面駐車場１００台対応（出し入れ自由）■レストラン・ランドリー完備■コンドミニアムスタイルホテル,【アクセス】■橘通1丁目バス停徒歩３０秒■宮崎市役所まで徒歩１分■宮崎県庁まで徒歩３分■宮崎空港から車で１０分■,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥4,814〜","（￥2,407〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,ホテルマリックス,/yad340646/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=340646&callbackHistFlg=1,宮崎市中心部の好立地で繁華街まで徒歩３分！ビジネスに観光に最適♪徒歩１分の本格スパ『ぱうぱう』（人工温泉）が男女無料！館内の男性専用大浴場は本格北欧式サウナ完備！全室無料Wi-Fi＆有線LAN完備！,【アクセス】宮崎駅よりタクシー５分。宮崎インターより車で２０分。県立宮崎病院東隣。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,648〜","（￥2,824〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,綾 てるはの森の宿,/yad342593/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=342593&callbackHistFlg=1,地産地消の里、綾町、綾北川の河畔の自然に包まれた施設です。綾取れの季節の農産物をふんだんに使ったお料理を公共の宿ならではの低料金でご提供しています。(旧綾町サイクリングターミナル),【アクセス】宮崎市内より県道26号（宮崎、須木線）を綾町方面へ。綾町役場交差点より尾堂橋方面へ。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥16,666〜","（￥8,333〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,ＡＮＡ ホリデイ・イン リゾート 宮崎,/yad344027/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=344027&callbackHistFlg=1,見渡す限りの青い空と海☆ビーチフロントの南国リゾート！自慢のオーシャンビューと青島『美肌の湯』展望温泉で癒しのひととき♪ミシュラングリーンガイドジャポンで星2つ獲得の「青島」まで徒歩15分,【アクセス】宮崎自動車道宮崎ICから国道220号線で10分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,500〜","（￥6,250〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,宮崎国際空港カントリークラブロッジ,/yad345025/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=345025&callbackHistFlg=1,西海岸のリゾートホテルを想わせる湖面に映える夕暮れのクラブハウス。ヨーロピアンサイズの高い天井とゆとりある客室。自然の中でのんびりと。ゆるやかな優しい時間がここにあります。全室無料Wi-Fi,【アクセス】●宮崎空港から車で20分　●田野ＩＣから車で７分　●空路　東京９０分名古屋６５分大阪５５分福岡４０分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,000〜","（￥3,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,青島グランドホテル,/yad346376/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346376&callbackHistFlg=1,南国ムードあふれる絶景に感動♪青島ビーチは徒歩60秒！【車】宮崎市内中心部は30分◆日南飫肥は60分【徒歩】青島神社は15分◆観光地へアクセス良好♪なめらか上質【青島温泉】で心も体も癒される♪,【アクセス】【徒歩】青島バス停5分/JR日南線青島駅7分・子供の国駅10分【車・220号南下直進】宮崎IC20分/宮崎空港15分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,000〜","（￥3,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,ホテルマリックスラグーン,/yad346825/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=346825&callbackHistFlg=1,ご宿泊者は大浴場＆本格北欧式サウナ無料♪岩盤・ボディケア・足ツボ等施術も充実！　レディースフロア完備で女性お一人様でも安心♪　全室無料Ｗi-Fi＆有線ＬＡＮ完備！　繁華街・コンビニ近くで便利！,【アクセス】ＪＲ宮崎駅より車で５分。宮崎・宮崎西ＩＣより市街地方面に車で２０分。宮崎空港より車で２０分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,740〜","（￥2,870〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,シェラトン・グランデ・オーシャンリゾート,/yad347110/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=347110&callbackHistFlg=1,一ッ葉海岸沿いに建つ45階層のリゾートホテル。お部屋から眺む太平洋は絶景の一言。シェフ自慢の多彩なレストランや、スパ施設、アクティビティなど体験しきれないほどの充実さで皆様をお迎えします。,【アクセス】宮崎空港より、自動車で20分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥12,037〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,ホテルセンチュリー　宮崎,/yad348727/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=348727&callbackHistFlg=1,お知らせ：4月1日より館内は全て禁煙になります。ご了承くださいませ。宮崎駅より徒歩5分♪ファミリー・グループ・スポーツ合宿に嬉しい和室あり！お部屋で朝食プランや宮崎名物夕食プランあり！,【アクセス】・ＪＲ宮崎駅より徒歩5分。・宮崎インターチェンジより車で15分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,407〜","（￥4,203〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,ホテルスカイタワー宮崎,/yad355408/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=355408&callbackHistFlg=1,◆4階を禁煙フロアにリニューアル！◆ご宿泊の方全員にミネラルウォーター＆最上階バーのドリンク券付！チェックアウト後も荷物お預かりＯＫ！全室WI-FI対応★手作りの朝食バイキングで一日のスタートを♪,【アクセス】宮崎駅西口より徒歩3分/宮崎空港駅よりJRで約10分・車で約20分/宮崎ICより車で約15分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,000〜","（￥2,500〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,自然休養村センター　綾川荘,/yad356164/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=356164&callbackHistFlg=1,綾町、綾北川の河畔に位置し自然に包まれた施設です。茅葺き屋根の食事処「式部屋敷」での囲炉裏料理は、綾で取れた季節の産物をふんだんに使っています。公共の宿ならではの低料金で！,【アクセス】宮崎市内より県道26号（宮崎〜須木線）を綾町方面へ。綾町役場交差点より尾堂橋方面へ。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥10,462〜","（￥5,231〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,長日川,/yad360676/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=360676&callbackHistFlg=1,宮崎の中心部にある田野町に位置する山間の一軒宿です。緑に囲まれたお風呂で川のせせらぎを聞きながら、入浴＆森林浴で癒されて下さい。檜風呂、岩風呂どれも手作りらしい味のあるお風呂です,【アクセス】ＪＲ田野駅から車で４分／高速自動車道田野インタ−より車で７分,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥8,000〜","（￥4,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,ＪＲ九州ホテル宮崎,/yad361436/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=361436&callbackHistFlg=1,宮崎駅から徒歩0分♪お風呂とトイレ独立★Wi-Fi全室完備！客室は、9から14階◆宮崎の眺望を楽しめます。同建物内には、会議施設やマッサージ、飲食店等も！ビジネスや観光でも快適に利用できるホテル,【アクセス】JR宮崎駅西口・高速バスターミナルより徒歩1分。宮崎空港よりJRで2駅(約14分)。宮崎ICより車で約20分。,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥6,481〜","（￥3,240〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,ゆすの木,/yad361539/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=361539&callbackHistFlg=1,敷地内には、清流が有り、癒しの空間に泊るというより、住む感覚。料理はご予算に合わせて和食、洋食を承ります。自炊場も有り、BBQも出来るスペースも有り。長期滞在の方には、３食提供もしております。,【アクセス】宮崎駅からだと車で２０分から２５分、（ソフトバンクのキャンプ地）生目の森総合運動公園から５キロ,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,レガロホテル宮崎,/yad365722/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=365722&callbackHistFlg=1,2007年オープン！全プラン朝食無料♪ダブルルームは全てクイーンサイズ!県庁まで徒歩1分、繁華街まで徒歩5分でアクセス◎なのに静かな立地!【全室無線LAN、平面駐車場、ランドリーも完備】,【アクセス】JR宮崎駅下車、徒歩約１０分/県庁北隣（高千穂通りを西へ約500ｍ、左手ローソン左折、直進約400ｍ右手側）,エリア ： 宮崎県 > 宮崎・青島・シーガイア,2016-03-28 01:19:12,2016-03-28 01:19:12,"￥5,925〜","（￥2,962〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
