id,building_name,image_url,detail,access,address,created_at,updated_at,fee1,fee2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,ホテルサンオーク,/yad388188/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=388188&callbackHistFlg=1,「細かな気配りと大きなくつろぎを」をモットーに心安らぐ雰囲気を提供。ＪＲ線と東武線の２駅から徒歩３分と好立地。大型ショッピングモールまで１駅！多目的にお気軽にご利用いただけるホテルです。,【アクセス】ＪＲ武蔵野線南越谷駅下車徒歩３分、東武伊勢崎線新越谷駅下車徒歩３分,エリア ： 埼玉県 > 越谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥11,388〜","（￥5,694〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,ホテル　カスカベ,/yad389868/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=389868&callbackHistFlg=1,全室LAN接続環境も完備,【アクセス】東武伊勢崎線、東武野田線、春日部駅西口より徒歩５分,エリア ： 埼玉県 > 越谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥10,300〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,ホテルグリーンコア＋１,/yad312020/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=312020&callbackHistFlg=1,国道4号線沿いの好立地。駐車場無料。当日予約も深夜チェックインも24時間体制のフロントが笑顔で応対。1Fにインターネットカフェも併設。,【アクセス】東武日光線幸手駅:徒歩約15分、JR東北線久喜駅:車で約15分、東北自動車道久喜IC:車で約20分,エリア ： 埼玉県 > 久喜,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,962〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,久喜菖蒲工業団地管理センター,/yad330774/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=330774&callbackHistFlg=1,どなたでも格安でのお泊まりが可能。また、車で5分で天然温泉施設、10分で大型ショッピングモールへも行けます。,【アクセス】東北本線・東武伊勢崎線久喜駅下車タクシー8分、東北本線新白岡駅下車タクシー8分　久喜ICより3分,エリア ： 埼玉県 > 久喜,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,407〜","（￥3,703〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,旅館あさよろず,/yad379855/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=379855&callbackHistFlg=1,日光街道に面した建物で、明治の元勲・街道をゆく旅人などたくさんの方々をお迎えしてきました。　ご家族・ビジネス・スポーツ合宿など、シックでモダンな雰囲気でご満足いただけます。　全館無線LAN可能。,【アクセス】東武日光線幸手駅下車徒歩５分・ＪＲ久喜駅下車タクシー10分,エリア ： 埼玉県 > 久喜,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥10,925〜","（￥5,462〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,ホテル　久喜,/yad385966/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=385966&callbackHistFlg=1,料亭の「おもてなし」の延長にある当ホテル。一般のビジネスホテルと比べるとシングルで1.5倍以上は広い部屋です。夕食は、同館内割烹きのえねで。英語と中国語が堪能なスタッフが常駐。,【アクセス】ＪＲ東武伊勢崎　久喜駅からお車で５分、又は市営バス。,エリア ： 埼玉県 > 久喜,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥12,000〜","（￥6,000〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,ホテルグリーンコア,/yad396164/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=396164&callbackHistFlg=1,眠る、くつろぐ、語らう、机に向かう…お好きなスタイルでお過ごし頂ける「もうひとつのマイルーム」【パレット】は、ビジネスからご家族・カップルのお客様にもお応え致します！東武動物公園へは車で20分！,【アクセス】東武日光線【幸手駅】下車〜徒歩15分、JR宇都宮線【久喜駅】下車〜車で約20分、東北道【久喜ＩＣ】より25分,エリア ： 埼玉県 > 久喜,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥8,240〜",（￥-/室）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,マロウドイン熊谷,/yad302661/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=302661&callbackHistFlg=1,眺めの良いレストランでの朝食は、一日のスタートを切るにはもってこい★館内には、その他大小宴会場や中華料理レストランがございます。,【アクセス】JR熊谷駅北口から徒歩10分　国道１７号沿い,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥7,777〜","（￥3,888〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,ＡＢホテル深谷,/yad306076/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=306076&callbackHistFlg=1,JR深谷駅から近くの観光にもビジネスにも便利な立地。和洋バイキング健康朝食・全国名湯めぐりの男女別浴場が無料！『ＪＲ深谷駅』より徒歩2分。関越自動車道『花園インターチェンジ』より車で20分。,【アクセス】『ＪＲ深谷駅』より徒歩2分。関越自動車道『花園インターチェンジ』より車で20分。,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥5,925〜","（￥2,962〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2553,サンルートホテルガーデンパレス,/yad328615/?stayCount=1&roomCount=1&adultNum=2&stayDay=&stayYear=&stayMonth=&dateUndecided=1&distCd=01&roomCrack=200000&screenId=UWW1402&yadNo=328615&callbackHistFlg=1,四季の移ろいをお楽しみいただける埼玉県北最大三千坪の日本庭園で豊かなひとときを。全室加湿機能付空気清浄機完備！駐車場・高速インターネット無料◆熊谷駅〜ホテル間無料シャトル便にて送迎あり,【アクセス】ＪＲ高崎線・上越新幹線熊谷駅より車で５分。(熊谷駅東口ロータリーより朝・夕無料送迎車運行中。）,エリア ： 埼玉県 > 熊谷・深谷,2016-03-28 04:17:35,2016-03-28 04:17:35,"￥8,333〜","（￥4,166〜/人）",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
